ProductKey,ProductId,LocationId,ProductName,Category,CategoryId,Price,SKU
14430,5568,21,"LOREAL PARIS HAIR EXPERTISE COLOUR RADIANCE CONDITIONER, DRY COLOURED HAIR [385 mL]",BEAUTY,506,8.4,CAOM-00001-02280
14431,5568,21,"LOREAL PARIS HAIR EXPERTISE COLOUR RADIANCE CONDITIONER, DRY COLOURED HAIR [385 mL]",CONDITIONERS,662,8.4,CAOM-00001-02280
14432,5568,21,"LOREAL PARIS HAIR EXPERTISE COLOUR RADIANCE CONDITIONER, DRY COLOURED HAIR [385 mL]",HEALTH & PERSONAL,352,8.4,CAOM-00001-02280
14433,5569,21,"LOREAL PARIS HAIR EXPERTISE COLOUR RADIANCE CONDITIONER, NORMAL COLOURED HAIR [385 mL]",BEAUTY,506,9.54,CAOM-00001-02281
14434,5569,21,"LOREAL PARIS HAIR EXPERTISE COLOUR RADIANCE CONDITIONER, NORMAL COLOURED HAIR [385 mL]",CONDITIONERS,662,9.54,CAOM-00001-02281
14435,5569,21,"LOREAL PARIS HAIR EXPERTISE COLOUR RADIANCE CONDITIONER, NORMAL COLOURED HAIR [385 mL]",HEALTH & PERSONAL,352,9.54,CAOM-00001-02281
14436,5570,21,"LOREAL PARIS HAIR EXPERTISE COLOUR RADIANCE SHAMPOO, DRY COLOURED HAIR [385 mL]",BEAUTY,506,8.4,CAOM-00001-02282
14437,5570,21,"LOREAL PARIS HAIR EXPERTISE COLOUR RADIANCE SHAMPOO, DRY COLOURED HAIR [385 mL]",HEALTH & PERSONAL,352,8.4,CAOM-00001-02282
14438,5570,21,"LOREAL PARIS HAIR EXPERTISE COLOUR RADIANCE SHAMPOO, DRY COLOURED HAIR [385 mL]",SHAMPOOS,666,8.4,CAOM-00001-02282
14439,5571,21,"LOREAL PARIS HAIR EXPERTISE COLOUR RADIANCE SHAMPOO, REGULAR COLOURED HAIR [385 mL]",BEAUTY,506,9.54,CAOM-00001-02283
14440,5571,21,"LOREAL PARIS HAIR EXPERTISE COLOUR RADIANCE SHAMPOO, REGULAR COLOURED HAIR [385 mL]",HEALTH & PERSONAL,352,9.54,CAOM-00001-02283
14441,5571,21,"LOREAL PARIS HAIR EXPERTISE COLOUR RADIANCE SHAMPOO, REGULAR COLOURED HAIR [385 mL]",SHAMPOOS,666,9.54,CAOM-00001-02283
14442,5572,21,"LOREAL PARIS KIDS SHAMPOO, ORANGE MANGO [265 mL]",BEAUTY,506,6.64,CAOM-00001-02284
14443,5572,21,"LOREAL PARIS KIDS SHAMPOO, ORANGE MANGO [265 mL]",HEALTH & PERSONAL,352,6.64,CAOM-00001-02284
14444,5572,21,"LOREAL PARIS KIDS SHAMPOO, ORANGE MANGO [265 mL]",SHAMPOOS,666,6.64,CAOM-00001-02284
14445,5573,21,LOREAL PARIS PARIS MATT & MESSY SHINE-FREE FIBRE PASTE [150 mL],BEAUTY,506,11.92,CAOM-00001-02285
14446,5573,21,LOREAL PARIS PARIS MATT & MESSY SHINE-FREE FIBRE PASTE [150 mL],HEALTH & PERSONAL,352,11.92,CAOM-00001-02285
14447,5573,21,LOREAL PARIS PARIS MATT & MESSY SHINE-FREE FIBRE PASTE [150 mL],STYLING PRODUCTS,667,11.92,CAOM-00001-02285
14448,5574,21,LOREAL PARIS TOTAL REPAIR 5 CONDITIONER [385 mL],BEAUTY,506,9.52,CAOM-00001-02286
14449,5574,21,LOREAL PARIS TOTAL REPAIR 5 CONDITIONER [385 mL],CONDITIONERS,662,9.52,CAOM-00001-02286
14450,5574,21,LOREAL PARIS TOTAL REPAIR 5 CONDITIONER [385 mL],HEALTH & PERSONAL,352,9.52,CAOM-00001-02286
14451,5575,21,LOREAL PARIS TOTAL REPAIR EXTREME RECONSTRUCTING SHAMPOO [385 mL],BEAUTY,506,8.4,CAOM-00001-02287
14452,5575,21,LOREAL PARIS TOTAL REPAIR EXTREME RECONSTRUCTING SHAMPOO [385 mL],HEALTH & PERSONAL,352,8.4,CAOM-00001-02287
14453,5575,21,LOREAL PARIS TOTAL REPAIR EXTREME RECONSTRUCTING SHAMPOO [385 mL],SHAMPOOS,666,8.4,CAOM-00001-02287
14454,5576,21,NEUTROGENA T/GEL SHAMPOO [177 mL],BEAUTY,506,26.38,CAOM-00001-02709
14455,5576,21,NEUTROGENA T/GEL SHAMPOO [177 mL],HEALTH & PERSONAL,352,26.38,CAOM-00001-02709
14456,5576,21,NEUTROGENA T/GEL SHAMPOO [177 mL],SHAMPOOS,666,26.38,CAOM-00001-02709
14457,5577,21,NIZORAL ANTI-DANDRUFF SHAMPOO [120 mL],BEAUTY,506,29.87,CAOM-00001-02723
14458,5577,21,NIZORAL ANTI-DANDRUFF SHAMPOO [120 mL],HEALTH & PERSONAL,352,29.87,CAOM-00001-02723
14459,5577,21,NIZORAL ANTI-DANDRUFF SHAMPOO [120 mL],SHAMPOOS,666,29.87,CAOM-00001-02723
14460,5578,21,"OLD SPICE 2 IN 1 SHAMPOO, FIJI [355 mL]",BEAUTY,506,8.75,CAOM-00001-02843
14461,5578,21,"OLD SPICE 2 IN 1 SHAMPOO, FIJI [355 mL]",HEALTH & PERSONAL,352,8.75,CAOM-00001-02843
14462,5578,21,"OLD SPICE 2 IN 1 SHAMPOO, FIJI [355 mL]",SHAMPOOS,666,8.75,CAOM-00001-02843
14463,5579,21,"ORGANIX ARGAN OIL OF MOROCCO SHAMPOO, EXTRA STRENGTH [385 mL]",BEAUTY,506,15.44,CAOM-00001-02888
14464,5579,21,"ORGANIX ARGAN OIL OF MOROCCO SHAMPOO, EXTRA STRENGTH [385 mL]",HEALTH & PERSONAL,352,15.44,CAOM-00001-02888
14465,5579,21,"ORGANIX ARGAN OIL OF MOROCCO SHAMPOO, EXTRA STRENGTH [385 mL]",SHAMPOOS,666,15.44,CAOM-00001-02888
14466,5580,21,ORGANIX RENEWING ARGAN OIL OF MOROCCO SHAMPOO [385 mL],BEAUTY,506,15.44,CAOM-00001-02889
14467,5580,21,ORGANIX RENEWING ARGAN OIL OF MOROCCO SHAMPOO [385 mL],HEALTH & PERSONAL,352,15.44,CAOM-00001-02889
14468,5580,21,ORGANIX RENEWING ARGAN OIL OF MOROCCO SHAMPOO [385 mL],SHAMPOOS,666,15.44,CAOM-00001-02889
14469,5581,21,ORGANIX RENEWING MOROCCAN ARGAN OIL CONDITIONER [385 mL],BEAUTY,506,15.44,CAOM-00001-02890
14470,5581,21,ORGANIX RENEWING MOROCCAN ARGAN OIL CONDITIONER [385 mL],CONDITIONERS,662,15.44,CAOM-00001-02890
14471,5581,21,ORGANIX RENEWING MOROCCAN ARGAN OIL CONDITIONER [385 mL],HEALTH & PERSONAL,352,15.44,CAOM-00001-02890
14472,5582,21,ORGANIX RENEWING MOROCCAN ARGAN OIL CONDITIONER [385 mL],BEAUTY,506,15.44,CAOM-00001-02891
14473,5582,21,ORGANIX RENEWING MOROCCAN ARGAN OIL CONDITIONER [385 mL],CONDITIONERS,662,15.44,CAOM-00001-02891
14474,5582,21,ORGANIX RENEWING MOROCCAN ARGAN OIL CONDITIONER [385 mL],HEALTH & PERSONAL,352,15.44,CAOM-00001-02891
14475,5583,21,PANTENE 2N1 CLASSIC CLEAN [595 mL],BEAUTY,506,15.3,CAOM-00001-02952
14476,5583,21,PANTENE 2N1 CLASSIC CLEAN [595 mL],HEALTH & PERSONAL,352,15.3,CAOM-00001-02952
14477,5583,21,PANTENE 2N1 CLASSIC CLEAN [595 mL],SHAMPOOS,666,15.3,CAOM-00001-02952
14478,5584,21,PANTENE 2N1 CLASSIC CLEAN [900 mL],BEAUTY,506,22.99,CAOM-00001-02953
14479,5584,21,PANTENE 2N1 CLASSIC CLEAN [900 mL],HEALTH & PERSONAL,352,22.99,CAOM-00001-02953
14480,5584,21,PANTENE 2N1 CLASSIC CLEAN [900 mL],SHAMPOOS,666,22.99,CAOM-00001-02953
14481,5585,21,PANTENE CLASSIC CLEAN SHAMPOO [595 mL],BEAUTY,506,15.3,CAOM-00001-02954
14482,5585,21,PANTENE CLASSIC CLEAN SHAMPOO [595 mL],HEALTH & PERSONAL,352,15.3,CAOM-00001-02954
14483,5585,21,PANTENE CLASSIC CLEAN SHAMPOO [595 mL],SHAMPOOS,666,15.3,CAOM-00001-02954
14484,5586,21,PANTENE CURL PERFECTION SHAMPOO [375 mL],BEAUTY,506,11.07,CAOM-00001-02955
14485,5586,21,PANTENE CURL PERFECTION SHAMPOO [375 mL],HEALTH & PERSONAL,352,11.07,CAOM-00001-02955
14486,5586,21,PANTENE CURL PERFECTION SHAMPOO [375 mL],SHAMPOOS,666,11.07,CAOM-00001-02955
14487,5587,21,PANTENE CURLY HAIR CURL DEFINING MOUSSE [187 g],BEAUTY,506,10.16,CAOM-00001-02956
14488,5587,21,PANTENE CURLY HAIR CURL DEFINING MOUSSE [187 g],HEALTH & PERSONAL,352,10.16,CAOM-00001-02956
14489,5587,21,PANTENE CURLY HAIR CURL DEFINING MOUSSE [187 g],STYLING PRODUCTS,667,10.16,CAOM-00001-02956
14490,5588,21,PANTENE PRO-V CLASSIC 2-IN-1 SHAMPOO & CONDITIONER [375 mL],BEAUTY,506,10.16,CAOM-00001-02957
14491,5588,21,PANTENE PRO-V CLASSIC 2-IN-1 SHAMPOO & CONDITIONER [375 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02957
14492,5588,21,PANTENE PRO-V CLASSIC 2-IN-1 SHAMPOO & CONDITIONER [375 mL],SHAMPOOS,666,10.16,CAOM-00001-02957
14493,5589,21,PANTENE PRO-V CLASSIC CLEAN CONDITIONER [355 mL],BEAUTY,506,10.99,CAOM-00001-02958
14494,5589,21,PANTENE PRO-V CLASSIC CLEAN CONDITIONER [355 mL],CONDITIONERS,662,10.99,CAOM-00001-02958
14495,5589,21,PANTENE PRO-V CLASSIC CLEAN CONDITIONER [355 mL],HEALTH & PERSONAL,352,10.99,CAOM-00001-02958
14496,5590,21,PANTENE PRO-V CLASSIC CLEAN SHAMPOO [375 mL],BEAUTY,506,10.16,CAOM-00001-02959
14497,5590,21,PANTENE PRO-V CLASSIC CLEAN SHAMPOO [375 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02959
14498,5590,21,PANTENE PRO-V CLASSIC CLEAN SHAMPOO [375 mL],SHAMPOOS,666,10.16,CAOM-00001-02959
14499,5591,21,PANTENE PRO-V COLOUR PRESERVE VOLUME CONDITIONER [355 mL],BEAUTY,506,10.99,CAOM-00001-02960
14500,5591,21,PANTENE PRO-V COLOUR PRESERVE VOLUME CONDITIONER [355 mL],CONDITIONERS,662,10.99,CAOM-00001-02960
14501,5591,21,PANTENE PRO-V COLOUR PRESERVE VOLUME CONDITIONER [355 mL],HEALTH & PERSONAL,352,10.99,CAOM-00001-02960
14502,5592,21,PANTENE PRO-V COLOUR PRESERVE VOLUME CONDITIONER [355 mL],BEAUTY,506,10.99,CAOM-00001-02961
14503,5592,21,PANTENE PRO-V COLOUR PRESERVE VOLUME CONDITIONER [355 mL],CONDITIONERS,662,10.99,CAOM-00001-02961
14504,5592,21,PANTENE PRO-V COLOUR PRESERVE VOLUME CONDITIONER [355 mL],HEALTH & PERSONAL,352,10.99,CAOM-00001-02961
14505,5593,21,PANTENE PRO-V COLOUR PRESERVE VOLUME SHAMPOO [375 mL],BEAUTY,506,10.16,CAOM-00001-02962
14506,5593,21,PANTENE PRO-V COLOUR PRESERVE VOLUME SHAMPOO [375 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02962
14507,5593,21,PANTENE PRO-V COLOUR PRESERVE VOLUME SHAMPOO [375 mL],SHAMPOOS,666,10.16,CAOM-00001-02962
14508,5594,21,PANTENE PRO-V COLOUR REVIVAL CONDITIONER [355 mL],BEAUTY,506,10.99,CAOM-00001-02963
14509,5594,21,PANTENE PRO-V COLOUR REVIVAL CONDITIONER [355 mL],CONDITIONERS,662,10.99,CAOM-00001-02963
14510,5594,21,PANTENE PRO-V COLOUR REVIVAL CONDITIONER [355 mL],HEALTH & PERSONAL,352,10.99,CAOM-00001-02963
14511,5595,21,PANTENE PRO-V COLOUR REVIVAL CONDITIONER [355 mL],BEAUTY,506,10.99,CAOM-00001-02964
14512,5595,21,PANTENE PRO-V COLOUR REVIVAL CONDITIONER [355 mL],CONDITIONERS,662,10.99,CAOM-00001-02964
14513,5595,21,PANTENE PRO-V COLOUR REVIVAL CONDITIONER [355 mL],HEALTH & PERSONAL,352,10.99,CAOM-00001-02964
14514,5596,21,PANTENE PRO-V COLOUR REVIVAL SHAMPOO [375 mL],BEAUTY,506,10.16,CAOM-00001-02965
14515,5596,21,PANTENE PRO-V COLOUR REVIVAL SHAMPOO [375 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02965
14516,5596,21,PANTENE PRO-V COLOUR REVIVAL SHAMPOO [375 mL],SHAMPOOS,666,10.16,CAOM-00001-02965
14517,5597,21,PANTENE PRO-V DAILY MOISTURE RENEWAL 2 IN 1 SHAMPOO & CONDITIONER [375 mL],BEAUTY,506,10.16,CAOM-00001-02966
14518,5597,21,PANTENE PRO-V DAILY MOISTURE RENEWAL 2 IN 1 SHAMPOO & CONDITIONER [375 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02966
14519,5597,21,PANTENE PRO-V DAILY MOISTURE RENEWAL 2 IN 1 SHAMPOO & CONDITIONER [375 mL],SHAMPOOS,666,10.16,CAOM-00001-02966
14520,5598,21,PANTENE PRO-V DAILY MOISTURE RENEWAL SHAMPOO [375 mL],BEAUTY,506,10.16,CAOM-00001-02967
14521,5598,21,PANTENE PRO-V DAILY MOISTURE RENEWAL SHAMPOO [375 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02967
14522,5598,21,PANTENE PRO-V DAILY MOISTURE RENEWAL SHAMPOO [375 mL],SHAMPOOS,666,10.16,CAOM-00001-02967
14523,5599,21,PANTENE PRO-V MAXIMUM HOLD AEROSOL HAIRSPRAY [311 g],BEAUTY,506,10.51,CAOM-00001-02968
14524,5599,21,PANTENE PRO-V MAXIMUM HOLD AEROSOL HAIRSPRAY [311 g],HEALTH & PERSONAL,352,10.51,CAOM-00001-02968
14525,5599,21,PANTENE PRO-V MAXIMUM HOLD AEROSOL HAIRSPRAY [311 g],STYLING PRODUCTS,667,10.51,CAOM-00001-02968
14526,5600,21,PANTENE PRO-V MOISTURE RENEWAL REHYDRATION [355 mL],BEAUTY,506,10.99,CAOM-00001-02969
14527,5600,21,PANTENE PRO-V MOISTURE RENEWAL REHYDRATION [355 mL],HEALTH & PERSONAL,352,10.99,CAOM-00001-02969
14528,5600,21,PANTENE PRO-V MOISTURE RENEWAL REHYDRATION [355 mL],SHAMPOOS,666,10.99,CAOM-00001-02969
14529,5601,21,PANTENE PRO-V REPAIR & PROTECT CONDITIONER [355 mL],BEAUTY,506,10.99,CAOM-00001-02970
14530,5601,21,PANTENE PRO-V REPAIR & PROTECT CONDITIONER [355 mL],HEALTH & PERSONAL,352,10.99,CAOM-00001-02970
14531,5601,21,PANTENE PRO-V REPAIR & PROTECT CONDITIONER [355 mL],SHAMPOOS,666,10.99,CAOM-00001-02970
14532,5602,21,PANTENE PRO-V REPAIR & PROTECT SHAMPOO [375 mL],BEAUTY,506,10.16,CAOM-00001-02971
14533,5602,21,PANTENE PRO-V REPAIR & PROTECT SHAMPOO [375 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02971
14534,5602,21,PANTENE PRO-V REPAIR & PROTECT SHAMPOO [375 mL],SHAMPOOS,666,10.16,CAOM-00001-02971
14535,5603,21,PANTENE PRO-V SHEER VOLUME 2 IN 1 CONDITIONER [375 mL],BEAUTY,506,10.16,CAOM-00001-02972
14536,5603,21,PANTENE PRO-V SHEER VOLUME 2 IN 1 CONDITIONER [375 mL],CONDITIONERS,662,10.16,CAOM-00001-02972
14537,5603,21,PANTENE PRO-V SHEER VOLUME 2 IN 1 CONDITIONER [375 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02972
14538,5604,21,PANTENE PRO-V SHEER VOLUME CONDITIONER [355 mL],BEAUTY,506,10.99,CAOM-00001-02973
14539,5604,21,PANTENE PRO-V SHEER VOLUME CONDITIONER [355 mL],CONDITIONERS,662,10.99,CAOM-00001-02973
14540,5604,21,PANTENE PRO-V SHEER VOLUME CONDITIONER [355 mL],HEALTH & PERSONAL,352,10.99,CAOM-00001-02973
14541,5605,21,PANTENE PRO-V SHEER VOLUME CONDITIONER [355 mL],BEAUTY,506,10.16,CAOM-00001-02974
14542,5605,21,PANTENE PRO-V SHEER VOLUME CONDITIONER [355 mL],CONDITIONERS,662,10.16,CAOM-00001-02974
14543,5605,21,PANTENE PRO-V SHEER VOLUME CONDITIONER [355 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02974
14544,5606,21,PANTENE PRO-V SHEER VOLUME SHAMPOO [375 mL],BEAUTY,506,10.16,CAOM-00001-02975
14545,5606,21,PANTENE PRO-V SHEER VOLUME SHAMPOO [375 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02975
14546,5606,21,PANTENE PRO-V SHEER VOLUME SHAMPOO [375 mL],SHAMPOOS,666,10.16,CAOM-00001-02975
14547,5607,21,PANTENE PRO-V SMOOTH SLEEK CONDITIONER [355 mL],BEAUTY,506,10.16,CAOM-00001-02976
14548,5607,21,PANTENE PRO-V SMOOTH SLEEK CONDITIONER [355 mL],CONDITIONERS,662,10.16,CAOM-00001-02976
14549,5607,21,PANTENE PRO-V SMOOTH SLEEK CONDITIONER [355 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02976
14550,5608,21,PANTENE PRO-V SMOOTH SLEEK CONDITIONER [355 mL],BEAUTY,506,10.16,CAOM-00001-02977
14551,5608,21,PANTENE PRO-V SMOOTH SLEEK CONDITIONER [355 mL],CONDITIONERS,662,10.16,CAOM-00001-02977
14552,5608,21,PANTENE PRO-V SMOOTH SLEEK CONDITIONER [355 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02977
14553,5609,21,PANTENE PRO-V STYLERS EXTRA STRONG HOLD HAIR SPRAY [397 g],BEAUTY,506,10.51,CAOM-00001-02978
14554,5609,21,PANTENE PRO-V STYLERS EXTRA STRONG HOLD HAIR SPRAY [397 g],HEALTH & PERSONAL,352,10.51,CAOM-00001-02978
14555,5609,21,PANTENE PRO-V STYLERS EXTRA STRONG HOLD HAIR SPRAY [397 g],STYLING PRODUCTS,667,10.51,CAOM-00001-02978
14556,5610,21,PANTENE SHEER VOLUME SHAMPOO [595 mL],BEAUTY,506,14.03,CAOM-00001-02979
14557,5610,21,PANTENE SHEER VOLUME SHAMPOO [595 mL],HEALTH & PERSONAL,352,14.03,CAOM-00001-02979
14558,5610,21,PANTENE SHEER VOLUME SHAMPOO [595 mL],SHAMPOOS,666,14.03,CAOM-00001-02979
14559,5611,21,PANTENE SMOOTH & SLEEK CONDITIONER [525 mL],BEAUTY,506,15.3,CAOM-00001-02980
14560,5611,21,PANTENE SMOOTH & SLEEK CONDITIONER [525 mL],CONDITIONERS,662,15.3,CAOM-00001-02980
14561,5611,21,PANTENE SMOOTH & SLEEK CONDITIONER [525 mL],HEALTH & PERSONAL,352,15.3,CAOM-00001-02980
14562,5612,21,PANTENE SMOOTH & SLEEK CONDITIONER [525 mL],BEAUTY,506,15.3,CAOM-00001-02981
14563,5612,21,PANTENE SMOOTH & SLEEK CONDITIONER [525 mL],CONDITIONERS,662,15.3,CAOM-00001-02981
14564,5612,21,PANTENE SMOOTH & SLEEK CONDITIONER [525 mL],HEALTH & PERSONAL,352,15.3,CAOM-00001-02981
14565,5613,21,PANTENE SMOOTH & SLEEK SHAMPOO [375 mL],BEAUTY,506,10.16,CAOM-00001-02982
14566,5613,21,PANTENE SMOOTH & SLEEK SHAMPOO [375 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02982
14567,5613,21,PANTENE SMOOTH & SLEEK SHAMPOO [375 mL],SHAMPOOS,666,10.16,CAOM-00001-02982
14568,5614,21,PANTENE SMOOTH & SLEEK SHAMPOO [375 mL],BEAUTY,506,10.16,CAOM-00001-02983
14569,5614,21,PANTENE SMOOTH & SLEEK SHAMPOO [375 mL],HEALTH & PERSONAL,352,10.16,CAOM-00001-02983
14570,5614,21,PANTENE SMOOTH & SLEEK SHAMPOO [375 mL],SHAMPOOS,666,10.16,CAOM-00001-02983
14571,5615,21,PANTENE SMOOTH & SLEEK SHAMPOO [595 mL],BEAUTY,506,14.03,CAOM-00001-02984
14572,5615,21,PANTENE SMOOTH & SLEEK SHAMPOO [595 mL],HEALTH & PERSONAL,352,14.03,CAOM-00001-02984
14573,5615,21,PANTENE SMOOTH & SLEEK SHAMPOO [595 mL],SHAMPOOS,666,14.03,CAOM-00001-02984
14574,5616,21,PANTENE SMOOTH & SLEEK SHAMPOO [900 mL],BEAUTY,506,22.99,CAOM-00001-02985
14575,5616,21,PANTENE SMOOTH & SLEEK SHAMPOO [900 mL],HEALTH & PERSONAL,352,22.99,CAOM-00001-02985
14576,5616,21,PANTENE SMOOTH & SLEEK SHAMPOO [900 mL],SHAMPOOS,666,22.99,CAOM-00001-02985
14577,5617,21,PANTENE SMOOTH & SLEEK SHAMPOO & CONDITIONER 2 IN 1 [375 mL],BEAUTY,506,11.07,CAOM-00001-02986
14578,5617,21,PANTENE SMOOTH & SLEEK SHAMPOO & CONDITIONER 2 IN 1 [375 mL],HEALTH & PERSONAL,352,11.07,CAOM-00001-02986
14579,5617,21,PANTENE SMOOTH & SLEEK SHAMPOO & CONDITIONER 2 IN 1 [375 mL],SHAMPOOS,666,11.07,CAOM-00001-02986
14580,5618,21,PANTENE STYLERS MAXIMUM HOLD MOUSSE [187 g],BEAUTY,506,10.51,CAOM-00001-02987
14581,5618,21,PANTENE STYLERS MAXIMUM HOLD MOUSSE [187 g],HEALTH & PERSONAL,352,10.51,CAOM-00001-02987
14582,5618,21,PANTENE STYLERS MAXIMUM HOLD MOUSSE [187 g],STYLING PRODUCTS,667,10.51,CAOM-00001-02987
14583,5619,21,"SECRET OUTLAST CLEAR GEL, UNSCENTED [45 g]",BEAUTY,506,6.11,CAOM-00001-03468
14584,5619,21,"SECRET OUTLAST CLEAR GEL, UNSCENTED [45 g]",HEALTH & PERSONAL,352,6.11,CAOM-00001-03468
14585,5619,21,"SECRET OUTLAST CLEAR GEL, UNSCENTED [45 g]",STYLING PRODUCTS,667,6.11,CAOM-00001-03468
14586,5620,21,"SELSUN BLUE ANTI-DANDRUFF SHAMPOO, ITCHY DRY SCALP [300 mL]",BEAUTY,506,18.11,CAOM-00001-03474
14587,5620,21,"SELSUN BLUE ANTI-DANDRUFF SHAMPOO, ITCHY DRY SCALP [300 mL]",HEALTH & PERSONAL,352,18.11,CAOM-00001-03474
14588,5620,21,"SELSUN BLUE ANTI-DANDRUFF SHAMPOO, ITCHY DRY SCALP [300 mL]",SHAMPOOS,666,18.11,CAOM-00001-03474
14589,5621,21,"STUDIO LINE REMIX FIBER PASTE, REMOULDABLE EFFECT [150 mL]",BEAUTY,506,11.92,CAOM-00001-03637
14590,5621,21,"STUDIO LINE REMIX FIBER PASTE, REMOULDABLE EFFECT [150 mL]",HEALTH & PERSONAL,352,11.92,CAOM-00001-03637
14591,5621,21,"STUDIO LINE REMIX FIBER PASTE, REMOULDABLE EFFECT [150 mL]",STYLING PRODUCTS,667,11.92,CAOM-00001-03637
14592,5622,21,TRESEMME CLIMATE CONTROL FINISHING SPRAY [311 g],BEAUTY,506,10.51,CAOM-00001-04007
14593,5622,21,TRESEMME CLIMATE CONTROL FINISHING SPRAY [311 g],HEALTH & PERSONAL,352,10.51,CAOM-00001-04007
14594,5622,21,TRESEMME CLIMATE CONTROL FINISHING SPRAY [311 g],STYLING PRODUCTS,667,10.51,CAOM-00001-04007
14595,5623,21,TRESEMME FREEZE AND CONTROL AEROSOL HAIR SPRAY [311 g],BEAUTY,506,10.51,CAOM-00001-04008
14596,5623,21,TRESEMME FREEZE AND CONTROL AEROSOL HAIR SPRAY [311 g],HEALTH & PERSONAL,352,10.51,CAOM-00001-04008
14597,5623,21,TRESEMME FREEZE AND CONTROL AEROSOL HAIR SPRAY [311 g],STYLING PRODUCTS,667,10.51,CAOM-00001-04008
14598,5624,21,TRESEMME MOISTURE RICH CONDITIONER WITH PUMP [946 mL],BEAUTY,506,11.07,CAOM-00001-04009
14599,5624,21,TRESEMME MOISTURE RICH CONDITIONER WITH PUMP [946 mL],CONDITIONERS,662,11.07,CAOM-00001-04009
14600,5624,21,TRESEMME MOISTURE RICH CONDITIONER WITH PUMP [946 mL],HEALTH & PERSONAL,352,11.07,CAOM-00001-04009
14601,5625,21,TRESEMME MOISTURE RICH SHAMPOO WITH PUMP [946 mL],BEAUTY,506,11.07,CAOM-00001-04010
14602,5625,21,TRESEMME MOISTURE RICH SHAMPOO WITH PUMP [946 mL],HEALTH & PERSONAL,352,11.07,CAOM-00001-04010
14603,5625,21,TRESEMME MOISTURE RICH SHAMPOO WITH PUMP [946 mL],SHAMPOOS,666,11.07,CAOM-00001-04010
14604,5626,21,TRESEMME TRES TWO EXTRA HOLD HAIR SPRAY [413 g],BEAUTY,506,14.06,CAOM-00001-04011
14605,5626,21,TRESEMME TRES TWO EXTRA HOLD HAIR SPRAY [413 g],HEALTH & PERSONAL,352,14.06,CAOM-00001-04011
14606,5626,21,TRESEMME TRES TWO EXTRA HOLD HAIR SPRAY [413 g],STYLING PRODUCTS,667,14.06,CAOM-00001-04011
14607,5627,21,"TRESEMME TWO EXTRA HOLD AEROSOL HAIR SPRAY, UNSCENTED [311 g]",BEAUTY,506,10.51,CAOM-00001-04012
14608,5627,21,"TRESEMME TWO EXTRA HOLD AEROSOL HAIR SPRAY, UNSCENTED [311 g]",HEALTH & PERSONAL,352,10.51,CAOM-00001-04012
14609,5627,21,"TRESEMME TWO EXTRA HOLD AEROSOL HAIR SPRAY, UNSCENTED [311 g]",STYLING PRODUCTS,667,10.51,CAOM-00001-04012
14610,5628,21,TRESEMME ULTRA FINE MIST AEROSOL HAIR SPRAY [311 g],BEAUTY,506,10.51,CAOM-00001-04013
14611,5628,21,TRESEMME ULTRA FINE MIST AEROSOL HAIR SPRAY [311 g],HEALTH & PERSONAL,352,10.51,CAOM-00001-04013
14612,5628,21,TRESEMME ULTRA FINE MIST AEROSOL HAIR SPRAY [311 g],STYLING PRODUCTS,667,10.51,CAOM-00001-04013
14613,5629,21,BOOST HIGH PROTEIN CHOCOLATE [6X237mL],DIET & NUTRITION,507,19.31,CAOM-00001-00353
14614,5629,21,BOOST HIGH PROTEIN CHOCOLATE [6X237mL],DIET & WEIGHT SUPPLEMENTS,668,19.31,CAOM-00001-00353
14615,5629,21,BOOST HIGH PROTEIN CHOCOLATE [6X237mL],HEALTH & PERSONAL,352,19.31,CAOM-00001-00353
14616,5630,21,BOOST HIGH PROTEIN VANILLA [6X237mL],DIET & NUTRITION,507,19.31,CAOM-00001-00354
14617,5630,21,BOOST HIGH PROTEIN VANILLA [6X237mL],DIET & WEIGHT SUPPLEMENTS,668,19.31,CAOM-00001-00354
14618,5630,21,BOOST HIGH PROTEIN VANILLA [6X237mL],HEALTH & PERSONAL,352,19.31,CAOM-00001-00354
14619,5631,21,BOUNCE ALMOND PROTEIN HIT [49 g],DIET & NUTRITION,507,3.82,CAOM-00001-00356
14620,5631,21,BOUNCE ALMOND PROTEIN HIT [49 g],HEALTH & PERSONAL,352,3.82,CAOM-00001-00356
14621,5631,21,BOUNCE ALMOND PROTEIN HIT [49 g],SPORTS NUTRITION,671,3.82,CAOM-00001-00356
14622,5632,21,BOUNCE CACAO MINT PROTEIN BOMB [42 g],DIET & NUTRITION,507,3.82,CAOM-00001-00357
