SalesKey,OrderKey,ProductKey,CustomerKey,CustomerType,Quantity,TotalAmount,OrderDate,IsHighValueOrder,OrderYear,OrderMonth,OrderDay
17753,1270,22927,3276,Returning,1,56.69,2021-06-04,False,2021,6,4
17754,1270,22927,6159,Returning,1,56.69,2021-06-04,False,2021,6,4
17755,1275,22927,394,New,1,52.45,2021-06-05,False,2021,6,5
17756,1275,22927,3277,New,1,52.45,2021-06-05,False,2021,6,5
17757,1275,22927,6160,New,1,52.45,2021-06-05,False,2021,6,5
17758,1280,22927,366,Returning,1,53.01,2021-06-05,False,2021,6,5
17759,1280,22927,3249,Returning,1,53.01,2021-06-05,False,2021,6,5
17760,1280,22927,6132,Returning,1,53.01,2021-06-05,False,2021,6,5
17761,1298,22927,169,Returning,1,46.74,2021-06-07,False,2021,6,7
17762,1298,22927,3052,Returning,1,46.74,2021-06-07,False,2021,6,7
17763,1298,22927,5935,Returning,1,46.74,2021-06-07,False,2021,6,7
17764,1393,22927,457,Returning,1,83.69,2021-06-18,False,2021,6,18
17765,1393,22927,3340,Returning,1,83.69,2021-06-18,False,2021,6,18
17766,1393,22927,6223,Returning,1,83.69,2021-06-18,False,2021,6,18
17767,1433,22927,478,Returning,1,26.59,2021-06-24,False,2021,6,24
17768,1433,22927,3361,Returning,1,26.59,2021-06-24,False,2021,6,24
17769,1433,22927,6244,Returning,1,26.59,2021-06-24,False,2021,6,24
17770,1169,22927,328,Returning,1,25.46,2021-05-23,False,2021,5,23
17771,1169,22927,3211,Returning,1,25.46,2021-05-23,False,2021,5,23
17772,1169,22927,6094,Returning,1,25.46,2021-05-23,False,2021,5,23
17773,1188,22927,334,Returning,2,41.15,2021-05-25,False,2021,5,25
17774,1188,22927,3217,Returning,2,41.15,2021-05-25,False,2021,5,25
17775,1188,22927,6100,Returning,2,41.15,2021-05-25,False,2021,5,25
17776,1216,22927,281,Returning,1,32.41,2021-05-29,False,2021,5,29
17777,1216,22927,488,Returning,1,32.41,2021-05-29,False,2021,5,29
17778,1216,22927,3164,Returning,1,32.41,2021-05-29,False,2021,5,29
17779,1216,22927,3371,Returning,1,32.41,2021-05-29,False,2021,5,29
17780,1216,22927,6047,Returning,1,32.41,2021-05-29,False,2021,5,29
17781,1216,22927,6254,Returning,1,32.41,2021-05-29,False,2021,5,29
17782,1217,22927,281,Returning,1,32.41,2021-05-29,False,2021,5,29
17783,1217,22927,488,Returning,1,32.41,2021-05-29,False,2021,5,29
17784,1217,22927,3164,Returning,1,32.41,2021-05-29,False,2021,5,29
17785,1217,22927,3371,Returning,1,32.41,2021-05-29,False,2021,5,29
17786,1217,22927,6047,Returning,1,32.41,2021-05-29,False,2021,5,29
17787,1217,22927,6254,Returning,1,32.41,2021-05-29,False,2021,5,29
17788,1222,22927,363,New,1,44.32,2021-05-29,False,2021,5,29
17789,1222,22927,3246,New,1,44.32,2021-05-29,False,2021,5,29
17790,1222,22927,6129,New,1,44.32,2021-05-29,False,2021,5,29
17791,1239,22927,369,Returning,1,16.2,2021-05-31,False,2021,5,31
17792,1239,22927,3252,Returning,1,16.2,2021-05-31,False,2021,5,31
17793,1239,22927,6135,Returning,1,16.2,2021-05-31,False,2021,5,31
17794,1080,22927,279,Returning,1,52.25,2021-05-14,False,2021,5,14
17795,1080,22927,3162,Returning,1,52.25,2021-05-14,False,2021,5,14
17796,1080,22927,6045,Returning,1,52.25,2021-05-14,False,2021,5,14
17797,1082,22927,279,Returning,1,52.25,2021-05-14,False,2021,5,14
17798,1082,22927,3162,Returning,1,52.25,2021-05-14,False,2021,5,14
17799,1082,22927,6045,Returning,1,52.25,2021-05-14,False,2021,5,14
17800,1088,22927,281,Returning,1,26.57,2021-05-15,False,2021,5,15
17801,1088,22927,488,Returning,1,26.57,2021-05-15,False,2021,5,15
17802,1088,22927,3164,Returning,1,26.57,2021-05-15,False,2021,5,15
17803,1088,22927,3371,Returning,1,26.57,2021-05-15,False,2021,5,15
17804,1088,22927,6047,Returning,1,26.57,2021-05-15,False,2021,5,15
17805,1088,22927,6254,Returning,1,26.57,2021-05-15,False,2021,5,15
17806,1118,22927,293,New,1,90.41,2021-05-17,False,2021,5,17
17807,1118,22927,294,New,1,90.41,2021-05-17,False,2021,5,17
17808,1118,22927,3176,New,1,90.41,2021-05-17,False,2021,5,17
17809,1118,22927,3177,New,1,90.41,2021-05-17,False,2021,5,17
17810,1118,22927,6059,New,1,90.41,2021-05-17,False,2021,5,17
17811,1118,22927,6060,New,1,90.41,2021-05-17,False,2021,5,17
17812,1121,22927,293,New,1,90.41,2021-05-17,False,2021,5,17
17813,1121,22927,294,New,1,90.41,2021-05-17,False,2021,5,17
17814,1121,22927,3176,New,1,90.41,2021-05-17,False,2021,5,17
17815,1121,22927,3177,New,1,90.41,2021-05-17,False,2021,5,17
17816,1121,22927,6059,New,1,90.41,2021-05-17,False,2021,5,17
17817,1121,22927,6060,New,1,90.41,2021-05-17,False,2021,5,17
17818,1122,22927,293,New,1,90.41,2021-05-17,False,2021,5,17
17819,1122,22927,294,New,1,90.41,2021-05-17,False,2021,5,17
17820,1122,22927,3176,New,1,90.41,2021-05-17,False,2021,5,17
17821,1122,22927,3177,New,1,90.41,2021-05-17,False,2021,5,17
17822,1122,22927,6059,New,1,90.41,2021-05-17,False,2021,5,17
17823,1122,22927,6060,New,1,90.41,2021-05-17,False,2021,5,17
17824,861,22927,169,Returning,1,42.6,2021-04-19,False,2021,4,19
17825,861,22927,3052,Returning,1,42.6,2021-04-19,False,2021,4,19
17826,861,22927,5935,Returning,1,42.6,2021-04-19,False,2021,4,19
17827,889,22927,175,New,1,52.04,2021-04-23,False,2021,4,23
17828,889,22927,3058,New,1,52.04,2021-04-23,False,2021,4,23
17829,889,22927,5941,New,1,52.04,2021-04-23,False,2021,4,23
17830,902,22927,53,Returning,1,54.68,2021-04-24,False,2021,4,24
17831,902,22927,179,Returning,1,54.68,2021-04-24,False,2021,4,24
17832,902,22927,2936,Returning,1,54.68,2021-04-24,False,2021,4,24
17833,902,22927,3062,Returning,1,54.68,2021-04-24,False,2021,4,24
17834,902,22927,5819,Returning,1,54.68,2021-04-24,False,2021,4,24
17835,902,22927,5945,Returning,1,54.68,2021-04-24,False,2021,4,24
17836,1036,22927,252,Returning,1,63.31,2021-05-08,False,2021,5,8
17837,1036,22927,3135,Returning,1,63.31,2021-05-08,False,2021,5,8
17838,1036,22927,6018,Returning,1,63.31,2021-05-08,False,2021,5,8
17839,1041,22927,254,New,1,27.5,2021-05-09,False,2021,5,9
17840,1041,22927,3137,New,1,27.5,2021-05-09,False,2021,5,9
17841,1041,22927,6020,New,1,27.5,2021-05-09,False,2021,5,9
17842,1076,22927,275,Returning,1,36.45,2021-05-13,False,2021,5,13
17843,1076,22927,3158,Returning,1,36.45,2021-05-13,False,2021,5,13
17844,1076,22927,6041,Returning,1,36.45,2021-05-13,False,2021,5,13
17845,703,22927,115,New,2,50.16,2021-03-25,False,2021,3,25
17846,703,22927,2998,New,2,50.16,2021-03-25,False,2021,3,25
17847,703,22927,5881,New,2,50.16,2021-03-25,False,2021,3,25
17848,721,22927,123,New,2,34.4,2021-03-27,False,2021,3,27
17849,721,22927,3006,New,2,34.4,2021-03-27,False,2021,3,27
17850,721,22927,5889,New,2,34.4,2021-03-27,False,2021,3,27
17851,738,22927,88,Returning,1,34.27,2021-04-02,False,2021,4,2
17852,738,22927,2971,Returning,1,34.27,2021-04-02,False,2021,4,2
17853,738,22927,5854,Returning,1,34.27,2021-04-02,False,2021,4,2
17854,769,22927,140,Returning,1,45.98,2021-04-04,False,2021,4,4
17855,769,22927,3023,Returning,1,45.98,2021-04-04,False,2021,4,4
17856,769,22927,5906,Returning,1,45.98,2021-04-04,False,2021,4,4
17857,814,22927,88,Returning,1,32.78,2021-04-12,False,2021,4,12
17858,814,22927,2971,Returning,1,32.78,2021-04-12,False,2021,4,12
17859,814,22927,5854,Returning,1,32.78,2021-04-12,False,2021,4,12
17860,825,22927,155,Returning,1,31.55,2021-04-15,False,2021,4,15
17861,825,22927,3038,Returning,1,31.55,2021-04-15,False,2021,4,15
17862,825,22927,5921,Returning,1,31.55,2021-04-15,False,2021,4,15
17863,633,22927,90,New,1,42.6,2021-03-14,False,2021,3,14
17864,633,22927,2973,New,1,42.6,2021-03-14,False,2021,3,14
17865,633,22927,5856,New,1,42.6,2021-03-14,False,2021,3,14
17866,638,22927,92,New,1,85.56,2021-03-14,False,2021,3,14
17867,638,22927,2975,New,1,85.56,2021-03-14,False,2021,3,14
17868,638,22927,5858,New,1,85.56,2021-03-14,False,2021,3,14
17869,640,22927,92,New,1,85.56,2021-03-14,False,2021,3,14
17870,640,22927,2975,New,1,85.56,2021-03-14,False,2021,3,14
17871,640,22927,5858,New,1,85.56,2021-03-14,False,2021,3,14
17872,641,22927,92,New,1,85.56,2021-03-14,False,2021,3,14
17873,641,22927,2975,New,1,85.56,2021-03-14,False,2021,3,14
17874,641,22927,5858,New,1,85.56,2021-03-14,False,2021,3,14
17875,642,22927,92,New,1,85.56,2021-03-14,False,2021,3,14
17876,642,22927,2975,New,1,85.56,2021-03-14,False,2021,3,14
17877,642,22927,5858,New,1,85.56,2021-03-14,False,2021,3,14
17878,696,22927,111,New,1,63.71,2021-03-21,False,2021,3,21
17879,696,22927,2994,New,1,63.71,2021-03-21,False,2021,3,21
17880,696,22927,5877,New,1,63.71,2021-03-21,False,2021,3,21
17881,585,22927,77,New,1,24.18,2021-02-19,False,2021,2,19
17882,585,22927,2960,New,1,24.18,2021-02-19,False,2021,2,19
17883,585,22927,5843,New,1,24.18,2021-02-19,False,2021,2,19
17884,610,22927,82,New,1,35.33,2021-02-26,False,2021,2,26
17885,610,22927,2965,New,1,35.33,2021-02-26,False,2021,2,26
17886,610,22927,5848,New,1,35.33,2021-02-26,False,2021,2,26
17887,611,22927,82,New,1,35.33,2021-02-26,False,2021,2,26
17888,611,22927,2965,New,1,35.33,2021-02-26,False,2021,2,26
17889,611,22927,5848,New,1,35.33,2021-02-26,False,2021,2,26
17890,618,22927,85,New,3,77.1,2021-03-03,False,2021,3,3
17891,618,22927,5851,New,3,77.1,2021-03-03,False,2021,3,3
17892,618,22927,2968,New,3,77.1,2021-03-03,False,2021,3,3
17893,622,22927,86,New,1,28.58,2021-03-05,False,2021,3,5
17894,622,22927,2969,New,1,28.58,2021-03-05,False,2021,3,5
17895,622,22927,5852,New,1,28.58,2021-03-05,False,2021,3,5
17896,624,22927,87,New,1,18.12,2021-03-06,False,2021,3,6
17897,624,22927,2970,New,1,18.12,2021-03-06,False,2021,3,6
17898,624,22927,5853,New,1,18.12,2021-03-06,False,2021,3,6
17899,437,22927,53,Returning,1,46.28,2020-11-20,False,2020,11,20
17900,437,22927,179,Returning,1,46.28,2020-11-20,False,2020,11,20
17901,437,22927,2936,Returning,1,46.28,2020-11-20,False,2020,11,20
17902,437,22927,3062,Returning,1,46.28,2020-11-20,False,2020,11,20
17903,437,22927,5819,Returning,1,46.28,2020-11-20,False,2020,11,20
17904,437,22927,5945,Returning,1,46.28,2020-11-20,False,2020,11,20
17905,440,22927,53,Returning,1,46.28,2020-11-20,False,2020,11,20
17906,440,22927,179,Returning,1,46.28,2020-11-20,False,2020,11,20
17907,440,22927,2936,Returning,1,46.28,2020-11-20,False,2020,11,20
17908,440,22927,3062,Returning,1,46.28,2020-11-20,False,2020,11,20
17909,440,22927,5819,Returning,1,46.28,2020-11-20,False,2020,11,20
17910,440,22927,5945,Returning,1,46.28,2020-11-20,False,2020,11,20
17911,512,22927,68,New,2,51.65,2021-01-22,False,2021,1,22
17912,512,22927,2951,New,2,51.65,2021-01-22,False,2021,1,22
17913,512,22927,5834,New,2,51.65,2021-01-22,False,2021,1,22
17914,513,22927,68,New,1,51.65,2021-01-22,False,2021,1,22
17915,513,22927,2951,New,1,51.65,2021-01-22,False,2021,1,22
17916,513,22927,5834,New,1,51.65,2021-01-22,False,2021,1,22
17917,563,22927,74,Returning,1,63.32,2021-02-10,False,2021,2,10
17918,563,22927,2957,Returning,1,63.32,2021-02-10,False,2021,2,10
17919,563,22927,5840,Returning,1,63.32,2021-02-10,False,2021,2,10
17920,564,22927,74,Returning,1,63.32,2021-02-10,False,2021,2,10
17921,564,22927,2957,Returning,1,63.32,2021-02-10,False,2021,2,10
17922,564,22927,5840,Returning,1,63.32,2021-02-10,False,2021,2,10
17923,329,22928,38,New,2,39.22,2020-09-01,False,2020,9,1
17924,329,22928,2921,New,2,39.22,2020-09-01,False,2020,9,1
17925,329,22928,5804,New,2,39.22,2020-09-01,False,2020,9,1
17926,335,22928,40,New,1,28.61,2020-09-06,False,2020,9,6
17927,335,22928,2923,New,1,28.61,2020-09-06,False,2020,9,6
17928,335,22928,5806,New,1,28.61,2020-09-06,False,2020,9,6
17929,336,22928,40,New,2,28.61,2020-09-06,False,2020,9,6
17930,336,22928,2923,New,2,28.61,2020-09-06,False,2020,9,6
17931,336,22928,5806,New,2,28.61,2020-09-06,False,2020,9,6
17932,359,22928,41,Returning,1,28.08,2020-09-13,False,2020,9,13
17933,359,22928,2924,Returning,1,28.08,2020-09-13,False,2020,9,13
17934,359,22928,5807,Returning,1,28.08,2020-09-13,False,2020,9,13
17935,367,22928,33,Returning,1,35.37,2020-09-21,False,2020,9,21
17936,367,22928,2916,Returning,1,35.37,2020-09-21,False,2020,9,21
17937,367,22928,5799,Returning,1,35.37,2020-09-21,False,2020,9,21
17938,368,22928,33,Returning,1,35.37,2020-09-21,False,2020,9,21
17939,368,22928,2916,Returning,1,35.37,2020-09-21,False,2020,9,21
17940,368,22928,5799,Returning,1,35.37,2020-09-21,False,2020,9,21
17941,2595,22928,998,New,1,8.12,2021-11-05,False,2021,11,5
17942,2595,22928,3881,New,1,8.12,2021-11-05,False,2021,11,5
17943,2595,22928,6764,New,1,8.12,2021-11-05,False,2021,11,5
17944,2650,22928,872,Returning,1,25.37,2021-11-11,False,2021,11,11
17945,2650,22928,3755,Returning,1,25.37,2021-11-11,False,2021,11,11
17946,2650,22928,6638,Returning,1,25.37,2021-11-11,False,2021,11,11
17947,2513,22928,70,Returning,1,28.89,2021-10-23,False,2021,10,23
17948,2513,22928,2953,Returning,1,28.89,2021-10-23,False,2021,10,23
17949,2513,22928,5836,Returning,1,28.89,2021-10-23,False,2021,10,23
17950,2515,22928,964,Returning,1,29.12,2021-10-23,False,2021,10,23
17951,2515,22928,3847,Returning,1,29.12,2021-10-23,False,2021,10,23
17952,2515,22928,6730,Returning,1,29.12,2021-10-23,False,2021,10,23
17953,2542,22928,980,New,1,27.46,2021-10-27,False,2021,10,27
17954,2542,22928,3863,New,1,27.46,2021-10-27,False,2021,10,27
17955,2542,22928,6746,New,1,27.46,2021-10-27,False,2021,10,27
17956,2563,22928,838,Returning,2,35.05,2021-10-30,False,2021,10,30
17957,2563,22928,3721,Returning,2,35.05,2021-10-30,False,2021,10,30
17958,2563,22928,6604,Returning,2,35.05,2021-10-30,False,2021,10,30
17959,2564,22928,838,Returning,1,35.05,2021-10-30,False,2021,10,30
17960,2564,22928,3721,Returning,1,35.05,2021-10-30,False,2021,10,30
17961,2564,22928,6604,Returning,1,35.05,2021-10-30,False,2021,10,30
17962,2567,22928,989,Returning,1,29.98,2021-10-30,False,2021,10,30
17963,2567,22928,3872,Returning,1,29.98,2021-10-30,False,2021,10,30
17964,2567,22928,6755,Returning,1,29.98,2021-10-30,False,2021,10,30
17965,2433,22928,933,Returning,1,40.91,2021-10-10,False,2021,10,10
17966,2433,22928,3816,Returning,1,40.91,2021-10-10,False,2021,10,10
17967,2433,22928,6699,Returning,1,40.91,2021-10-10,False,2021,10,10
17968,2438,22928,934,New,1,59.81,2021-10-11,False,2021,10,11
17969,2438,22928,3817,New,1,59.81,2021-10-11,False,2021,10,11
17970,2438,22928,6700,New,1,59.81,2021-10-11,False,2021,10,11
17971,2461,22928,943,Returning,1,10.38,2021-10-14,False,2021,10,14
17972,2461,22928,3826,Returning,1,10.38,2021-10-14,False,2021,10,14
17973,2461,22928,6709,Returning,1,10.38,2021-10-14,False,2021,10,14
17974,2481,22928,950,New,1,24.84,2021-10-17,False,2021,10,17
17975,2481,22928,3833,New,1,24.84,2021-10-17,False,2021,10,17
17976,2481,22928,6716,New,1,24.84,2021-10-17,False,2021,10,17
17977,2506,22928,871,Returning,1,85.61,2021-10-22,False,2021,10,22
17978,2506,22928,3754,Returning,1,85.61,2021-10-22,False,2021,10,22
17979,2506,22928,6637,Returning,1,85.61,2021-10-22,False,2021,10,22
17980,2512,22928,70,Returning,2,28.89,2021-10-23,False,2021,10,23
17981,2512,22928,2953,Returning,2,28.89,2021-10-23,False,2021,10,23
17982,2512,22928,5836,Returning,2,28.89,2021-10-23,False,2021,10,23
17983,2289,22928,875,New,2,29.89,2021-09-27,False,2021,9,27
17984,2289,22928,3758,New,2,29.89,2021-09-27,False,2021,9,27
17985,2289,22928,6641,New,2,29.89,2021-09-27,False,2021,9,27
17986,2293,22928,876,New,1,29.12,2021-09-27,False,2021,9,27
17987,2293,22928,3759,New,1,29.12,2021-09-27,False,2021,9,27
17988,2293,22928,6642,New,1,29.12,2021-09-27,False,2021,9,27
17989,2302,22928,884,New,1,9.25,2021-09-28,False,2021,9,28
17990,2302,22928,3767,New,1,9.25,2021-09-28,False,2021,9,28
17991,2302,22928,6650,New,1,9.25,2021-09-28,False,2021,9,28
17992,2315,22928,891,New,1,13.94,2021-09-29,False,2021,9,29
17993,2315,22928,3774,New,1,13.94,2021-09-29,False,2021,9,29
17994,2315,22928,6657,New,1,13.94,2021-09-29,False,2021,9,29
17995,2339,22928,489,Returning,2,36.92,2021-10-02,False,2021,10,2
17996,2339,22928,3372,Returning,2,36.92,2021-10-02,False,2021,10,2
17997,2339,22928,6255,Returning,2,36.92,2021-10-02,False,2021,10,2
17998,2392,22928,919,New,1,23.31,2021-10-07,False,2021,10,7
17999,2392,22928,3802,New,1,23.31,2021-10-07,False,2021,10,7
18000,2392,22928,6685,New,1,23.31,2021-10-07,False,2021,10,7
18001,2207,22928,6508,Returning,1,15.77,2021-09-20,False,2021,9,20
18002,2207,22928,3625,Returning,1,15.77,2021-09-20,False,2021,9,20
18003,2207,22928,742,Returning,1,15.77,2021-09-20,False,2021,9,20
18004,2215,22928,482,Returning,1,37.55,2021-09-21,False,2021,9,21
18005,2215,22928,3365,Returning,1,37.55,2021-09-21,False,2021,9,21
18006,2215,22928,6248,Returning,1,37.55,2021-09-21,False,2021,9,21
18007,2232,22928,431,Returning,1,10.38,2021-09-22,False,2021,9,22
18008,2232,22928,3314,Returning,1,10.38,2021-09-22,False,2021,9,22
18009,2232,22928,6197,Returning,1,10.38,2021-09-22,False,2021,9,22
18010,2252,22928,862,New,1,20.06,2021-09-24,False,2021,9,24
18011,2252,22928,3745,New,1,20.06,2021-09-24,False,2021,9,24
18012,2252,22928,6628,New,1,20.06,2021-09-24,False,2021,9,24
18013,2267,22928,868,New,1,19.75,2021-09-24,False,2021,9,24
18014,2267,22928,3751,New,1,19.75,2021-09-24,False,2021,9,24
18015,2267,22928,6634,New,1,19.75,2021-09-24,False,2021,9,24
18016,2280,22928,872,Returning,1,25.37,2021-09-25,False,2021,9,25
18017,2280,22928,3755,Returning,1,25.37,2021-09-25,False,2021,9,25
18018,2280,22928,6638,Returning,1,25.37,2021-09-25,False,2021,9,25
18019,2165,22928,482,Returning,1,35.48,2021-09-14,False,2021,9,14
18020,2165,22928,3365,Returning,1,35.48,2021-09-14,False,2021,9,14
18021,2165,22928,6248,Returning,1,35.48,2021-09-14,False,2021,9,14
18022,2171,22928,431,Returning,1,10.38,2021-09-15,False,2021,9,15
18023,2171,22928,3314,Returning,1,10.38,2021-09-15,False,2021,9,15
18024,2171,22928,6197,Returning,1,10.38,2021-09-15,False,2021,9,15
18025,2183,22928,834,New,1,39.71,2021-09-17,False,2021,9,17
18026,2183,22928,3717,New,1,39.71,2021-09-17,False,2021,9,17
18027,2183,22928,6600,New,1,39.71,2021-09-17,False,2021,9,17
18028,2184,22928,834,New,1,39.71,2021-09-17,False,2021,9,17
18029,2184,22928,3717,New,1,39.71,2021-09-17,False,2021,9,17
18030,2184,22928,6600,New,1,39.71,2021-09-17,False,2021,9,17
18031,2187,22928,835,New,1,116.34,2021-09-17,False,2021,9,17
18032,2187,22928,3718,New,1,116.34,2021-09-17,False,2021,9,17
18033,2187,22928,6601,New,1,116.34,2021-09-17,False,2021,9,17
18034,2197,22928,838,Returning,2,29.09,2021-09-18,False,2021,9,18
18035,2197,22928,3721,Returning,2,29.09,2021-09-18,False,2021,9,18
18036,2197,22928,6604,Returning,2,29.09,2021-09-18,False,2021,9,18
18037,1999,22928,763,New,1,38.95,2021-08-25,False,2021,8,25
18038,1999,22928,3646,New,1,38.95,2021-08-25,False,2021,8,25
18039,1999,22928,6529,New,1,38.95,2021-08-25,False,2021,8,25
18040,2023,22928,774,Returning,1,17.49,2021-08-28,False,2021,8,28
18041,2023,22928,3657,Returning,1,17.49,2021-08-28,False,2021,8,28
18042,2023,22928,6540,Returning,1,17.49,2021-08-28,False,2021,8,28
18043,2043,22928,779,New,2,20.51,2021-08-30,False,2021,8,30
18044,2043,22928,3662,New,2,20.51,2021-08-30,False,2021,8,30
18045,2043,22928,6545,New,2,20.51,2021-08-30,False,2021,8,30
18046,2053,22928,6508,Returning,1,12.07,2021-08-31,False,2021,8,31
18047,2053,22928,3625,Returning,1,12.07,2021-08-31,False,2021,8,31
18048,2053,22928,742,Returning,1,12.07,2021-08-31,False,2021,8,31
18049,2086,22928,70,Returning,3,27.76,2021-09-04,False,2021,9,4
18050,2086,22928,2953,Returning,3,27.76,2021-09-04,False,2021,9,4
18051,2086,22928,5836,Returning,3,27.76,2021-09-04,False,2021,9,4
18052,2107,22928,805,Returning,1,10.38,2021-09-08,False,2021,9,8
18053,2107,22928,3688,Returning,1,10.38,2021-09-08,False,2021,9,8
18054,2107,22928,6571,Returning,1,10.38,2021-09-08,False,2021,9,8
18055,1915,22928,727,Returning,1,13.94,2021-08-18,False,2021,8,18
18056,1915,22928,3610,Returning,1,13.94,2021-08-18,False,2021,8,18
18057,1915,22928,6493,Returning,1,13.94,2021-08-18,False,2021,8,18
18058,1938,22928,740,New,1,32.51,2021-08-20,False,2021,8,20
18059,1938,22928,3623,New,1,32.51,2021-08-20,False,2021,8,20
18060,1938,22928,6506,New,1,32.51,2021-08-20,False,2021,8,20
18061,1947,22928,6508,Returning,1,19.14,2021-08-21,False,2021,8,21
18062,1947,22928,3625,Returning,1,19.14,2021-08-21,False,2021,8,21
18063,1947,22928,742,Returning,1,19.14,2021-08-21,False,2021,8,21
18064,1949,22928,70,Returning,3,34.65,2021-08-21,False,2021,8,21
18065,1949,22928,2953,Returning,3,34.65,2021-08-21,False,2021,8,21
18066,1949,22928,5836,Returning,3,34.65,2021-08-21,False,2021,8,21
18067,1964,22928,746,New,1,93.96,2021-08-23,False,2021,8,23
18068,1964,22928,3629,New,1,93.96,2021-08-23,False,2021,8,23
18069,1964,22928,6512,New,1,93.96,2021-08-23,False,2021,8,23
18070,1974,22928,431,Returning,1,10.38,2021-08-23,False,2021,8,23
18071,1974,22928,3314,Returning,1,10.38,2021-08-23,False,2021,8,23
18072,1974,22928,6197,Returning,1,10.38,2021-08-23,False,2021,8,23
18073,1861,22928,393,Returning,1,49.05,2021-08-10,False,2021,8,10
18074,1861,22928,3276,Returning,1,49.05,2021-08-10,False,2021,8,10
18075,1861,22928,6159,Returning,1,49.05,2021-08-10,False,2021,8,10
18076,1869,22928,705,Returning,1,10.38,2021-08-12,False,2021,8,12
18077,1869,22928,3588,Returning,1,10.38,2021-08-12,False,2021,8,12
18078,1869,22928,6471,Returning,1,10.38,2021-08-12,False,2021,8,12
18079,1876,22928,22,Returning,1,23.31,2021-08-13,False,2021,8,13
18080,1876,22928,25,Returning,1,23.31,2021-08-13,False,2021,8,13
18081,1876,22928,266,Returning,1,23.31,2021-08-13,False,2021,8,13
18082,1876,22928,6032,Returning,1,23.31,2021-08-13,False,2021,8,13
18083,1876,22928,7863,Returning,1,23.31,2021-08-13,False,2021,8,13
18084,1876,22928,7864,Returning,1,23.31,2021-08-13,False,2021,8,13
18085,1876,22928,4980,Returning,1,23.31,2021-08-13,False,2021,8,13
18086,1876,22928,4981,Returning,1,23.31,2021-08-13,False,2021,8,13
18087,1876,22928,5788,Returning,1,23.31,2021-08-13,False,2021,8,13
18088,1876,22928,5791,Returning,1,23.31,2021-08-13,False,2021,8,13
18089,1876,22928,2097,Returning,1,23.31,2021-08-13,False,2021,8,13
18090,1876,22928,2098,Returning,1,23.31,2021-08-13,False,2021,8,13
18091,1876,22928,2905,Returning,1,23.31,2021-08-13,False,2021,8,13
18092,1876,22928,2908,Returning,1,23.31,2021-08-13,False,2021,8,13
18093,1876,22928,3149,Returning,1,23.31,2021-08-13,False,2021,8,13
18094,1893,22928,714,Returning,2,18.51,2021-08-15,False,2021,8,15
18095,1893,22928,3597,Returning,2,18.51,2021-08-15,False,2021,8,15
18096,1893,22928,6480,Returning,2,18.51,2021-08-15,False,2021,8,15
18097,1895,22928,33,Returning,1,21.64,2021-08-16,False,2021,8,16
18098,1895,22928,2916,Returning,1,21.64,2021-08-16,False,2021,8,16
18099,1895,22928,5799,Returning,1,21.64,2021-08-16,False,2021,8,16
18100,1896,22928,33,Returning,1,21.64,2021-08-16,False,2021,8,16
18101,1896,22928,2916,Returning,1,21.64,2021-08-16,False,2021,8,16
18102,1896,22928,5799,Returning,1,21.64,2021-08-16,False,2021,8,16
18103,1780,22928,660,New,1,55.62,2021-08-02,False,2021,8,2
18104,1780,22928,3543,New,1,55.62,2021-08-02,False,2021,8,2
18105,1780,22928,6426,New,1,55.62,2021-08-02,False,2021,8,2
18106,1781,22928,660,New,1,55.62,2021-08-02,False,2021,8,2
18107,1781,22928,3543,New,1,55.62,2021-08-02,False,2021,8,2
18108,1781,22928,6426,New,1,55.62,2021-08-02,False,2021,8,2
18109,1782,22928,307,Returning,1,10.38,2021-08-02,False,2021,8,2
18110,1782,22928,3190,Returning,1,10.38,2021-08-02,False,2021,8,2
18111,1782,22928,6073,Returning,1,10.38,2021-08-02,False,2021,8,2
18112,1784,22928,661,Returning,1,44.7,2021-08-03,False,2021,8,3
18113,1784,22928,3544,Returning,1,44.7,2021-08-03,False,2021,8,3
18114,1784,22928,6427,Returning,1,44.7,2021-08-03,False,2021,8,3
18115,1812,22928,679,New,1,29.12,2021-08-06,False,2021,8,6
18116,1812,22928,3562,New,1,29.12,2021-08-06,False,2021,8,6
18117,1812,22928,6445,New,1,29.12,2021-08-06,False,2021,8,6
18118,1835,22928,689,Returning,1,10.38,2021-08-08,False,2021,8,8
18119,1835,22928,3572,Returning,1,10.38,2021-08-08,False,2021,8,8
18120,1835,22928,6455,Returning,1,10.38,2021-08-08,False,2021,8,8
18121,1730,22928,627,Returning,1,10.38,2021-07-27,False,2021,7,27
18122,1730,22928,3510,Returning,1,10.38,2021-07-27,False,2021,7,27
18123,1730,22928,6393,Returning,1,10.38,2021-07-27,False,2021,7,27
18124,1735,22928,632,New,1,13.77,2021-07-27,False,2021,7,27
18125,1735,22928,3515,New,1,13.77,2021-07-27,False,2021,7,27
18126,1735,22928,6398,New,1,13.77,2021-07-27,False,2021,7,27
18127,1739,22928,627,Returning,1,10.38,2021-07-28,False,2021,7,28
18128,1739,22928,3510,Returning,1,10.38,2021-07-28,False,2021,7,28
18129,1739,22928,6393,Returning,1,10.38,2021-07-28,False,2021,7,28
18130,1741,22928,638,Returning,1,42.27,2021-07-28,False,2021,7,28
18131,1741,22928,6404,Returning,1,42.27,2021-07-28,False,2021,7,28
18132,1741,22928,3521,Returning,1,42.27,2021-07-28,False,2021,7,28
